diagnostic_context,method,mitigation,reps,shots_per_circuit,physical_shots_total,circuits,accepted_shots,acceptance,obs_exact,obs_estimate,abs_err_vs_exact,standard_error,qpu_shots_needed_for_target_se,simulator_runtime_sec,time,seed,noise_label,observable,z1_exact,z0z1_exact,p1,p2,p_ro,noise_scale,z1_estimate,z0z1_estimate,mpf_shots_needed_per_circuit,mpf_coeff_low,mpf_coeff_high,obs_low_reps_raw,obs_high_reps_raw,obs_low_reps_postselected,obs_high_reps_postselected,acceptance_low_reps,acceptance_high_reps,rel_error_improvement_vs_raw_baseline,qpu_ready_candidate,qpu_readiness_reason
noise_threshold,MPF23_raw,MPF,"2,3",8192,16384,2,16384.0,1.0,0.6845639601747561,0.5705078124999999,0.11405614767475614,0.016650943663018048,11358,8.182143874990288,1.0,2026,heron_prior_scale_1.5,Z0,0.9912671465636668,0.6758311067384228,0.0009,0.0045000000000000005,0.015,1.5,0.804443359375,0.467041015625,5679.0,-0.8,1.8,0.706298828125,0.630859375,,,,,-4.247611714773546,False,relative error improvement -4.248 < 0.100
noise_threshold,MPF23_postselected,MPF_postselected,"2,3",8192,16384,2,9059.0,0.517333984375,0.6845639601747561,0.700173370417433,0.015609410242676924,0.01993412763215971,16278,8.182143874990288,1.0,2026,heron_prior_scale_1.5,Z0,0.9912671465636668,0.6758311067384228,0.0009,0.0045000000000000005,0.015,1.5,0.9619364274534713,0.6621097978709043,8139.0,-0.8,1.8,,,0.7875959344534329,0.7390278433223219,0.5885009765625,0.517333984375,0.28182631344204967,True,ready
noise_threshold,baseline_ST2_k2_raw,none,2,8192,8192,1,8192.0,1.0,0.6845639601747561,0.703369140625,0.01880518045024393,0.007853578348313696,1264,8.067729208007222,1.0,2027,heron_prior_scale_1.5,Z0,0.9912671465636668,0.6758311067384228,0.0009,0.0045000000000000005,0.015,1.5,0.8740234375,0.629150390625,,,,,,,,,,0.0,False,baseline/control
noise_threshold,baseline_ST2_k3_raw_control,none_control,3,8192,8192,1,8192.0,1.0,0.6845639601747561,0.631103515625,0.05346044454975607,0.008570339936756485,1505,8.067729208007222,1.0,2027,heron_prior_scale_1.5,Z0,0.9912671465636668,0.6758311067384228,0.0009,0.0045000000000000005,0.015,1.5,0.815185546875,0.53125,,,,,,,,,,-1.8428573015401515,False,baseline/control
noise_threshold,postselection_ST2_k2_weight1,postselection,2,8192,8192,1,4817.0,0.5880126953125,0.6845639601747561,0.7969690678845754,0.11240510770981937,0.008702881733908676,1552,8.067729208007222,1.0,2027,heron_prior_scale_1.5,Z0,0.9912671465636668,0.6758311067384228,0.0009,0.0045000000000000005,0.015,1.5,0.9829769566119991,0.7799460244965747,,,,,,,,,,-4.977347997655684,False,relative error improvement -4.977 < 0.100
noise_threshold,MPF23_raw,MPF,"2,3",8192,16384,2,16384.0,1.0,0.6845639601747561,0.573291015625,0.11127294454975611,0.01665697204551445,11366,8.067729208007222,1.0,2027,heron_prior_scale_1.5,Z0,0.9912671465636668,0.6758311067384228,0.0009,0.0045000000000000005,0.015,1.5,0.768115234375,0.45292968750000007,5683.0,-0.8,1.8,0.703369140625,0.631103515625,,,,,-4.917143142772275,False,relative error improvement -4.917 < 0.100
noise_threshold,MPF23_postselected,MPF_postselected,"2,3",8192,16384,2,9002.0,0.5108642578125,0.6845639601747561,0.6927473263375009,0.008183366162744843,0.019994648330921863,16376,8.067729208007222,1.0,2027,heron_prior_scale_1.5,Z0,0.9912671465636668,0.6758311067384228,0.0009,0.0045000000000000005,0.015,1.5,0.9697474669684654,0.662494793305966,8188.0,-0.8,1.8,,,0.7969690678845754,0.739068100358423,0.5880126953125,0.5108642578125,0.5648344782227978,True,ready
noise_threshold,baseline_ST2_k2_raw,none,2,8192,8192,1,8192.0,1.0,0.6845639601747561,0.703125,0.01856103982524393,0.007856246537941449,1265,8.169814708991908,1.0,2028,heron_prior_scale_1.5,Z0,0.9912671465636668,0.6758311067384228,0.0009,0.0045000000000000005,0.015,1.5,0.864501953125,0.618408203125,,,,,,,,,,0.0,False,baseline/control
noise_threshold,baseline_ST2_k3_raw_control,none_control,3,8192,8192,1,8192.0,1.0,0.6845639601747561,0.623046875,0.06151708517475607,0.00864199943544763,1530,8.169814708991908,1.0,2028,heron_prior_scale_1.5,Z0,0.9912671465636668,0.6758311067384228,0.0009,0.0045000000000000005,0.015,1.5,0.835205078125,0.533935546875,,,,,,,,,,-2.3143124390633436,False,baseline/control
noise_threshold,postselection_ST2_k2_weight1,postselection,2,8192,8192,1,4812.0,0.58740234375,0.6845639601747561,0.7901080631753948,0.10554410300063877,0.008836386278663793,1600,8.169814708991908,1.0,2028,heron_prior_scale_1.5,Z0,0.9912671465636668,0.6758311067384228,0.0009,0.0045000000000000005,0.015,1.5,0.9767248545303409,0.7668329177057357,,,,,,,,,,-4.686324903904014,False,relative error improvement -4.686 < 0.100
noise_threshold,MPF23_raw,MPF,"2,3",8192,16384,2,16384.0,1.0,0.6845639601747561,0.5589843750000001,0.12557958517475598,0.016777301628406304,11530,8.169814708991908,1.0,2028,heron_prior_scale_1.5,Z0,0.9912671465636668,0.6758311067384228,0.0009,0.0045000000000000005,0.015,1.5,0.811767578125,0.46635742187499996,5765.0,-0.8,1.8,0.703125,0.623046875,,,,,-5.765762390314014,False,relative error improvement -5.766 < 0.100
noise_threshold,MPF23_postselected,MPF_postselected,"2,3",8192,16384,2,9038.0,0.515869140625,0.6845639601747561,0.694274174163896,0.00971021398913996,0.02000916994633523,16400,8.169814708991908,1.0,2028,heron_prior_scale_1.5,Z0,0.9912671465636668,0.6758311067384228,0.0009,0.0045000000000000005,0.015,1.5,0.9760266473743076,0.6703008215382037,8200.0,-0.8,1.8,,,0.7901080631753948,0.7368670137245622,0.58740234375,0.515869140625,0.47684967649637877,True,ready
noise_threshold,baseline_ST2_k2_raw,none,2,8192,8192,1,8192.0,1.0,0.6845639601747561,0.67431640625,0.01024755392475607,0.008158714488343448,1364,8.20980937499553,1.0,2026,heron_prior_scale_2,Z0,0.9912671465636668,0.6758311067384228,0.0012,0.006,0.02,2.0,0.823974609375,0.569091796875,,,,,,,,,,0.0,False,baseline/control
noise_threshold,baseline_ST2_k3_raw_control,none_control,3,8192,8192,1,8192.0,1.0,0.6845639601747561,0.5966796875,0.08788427267475607,0.00886622964626153,1610,8.20980937499553,1.0,2026,heron_prior_scale_2,Z0,0.9912671465636668,0.6758311067384228,0.0012,0.006,0.02,2.0,0.7783203125,0.48095703125,,,,,,,,,,-7.5761220014119655,False,baseline/control
noise_threshold,postselection_ST2_k2_weight1,postselection,2,8192,8192,1,4022.0,0.490966796875,0.6845639601747561,0.7896568871208354,0.1050929269460793,0.009674488290108325,1917,8.20980937499553,1.0,2026,heron_prior_scale_2,Z0,0.9912671465636668,0.6758311067384228,0.0012,0.006,0.02,2.0,0.9801093983092989,0.7697662854301343,,,,,,,,,,-9.255415850234806,False,relative error improvement -9.255 < 0.100
noise_threshold,MPF23_raw,MPF,"2,3",8192,16384,2,16384.0,1.0,0.6845639601747561,0.5345703125,0.1499936476747561,0.017242327259389182,12178,8.20980937499553,1.0,2026,heron_prior_scale_2,Z0,0.9912671465636668,0.6758311067384228,0.0012,0.006,0.02,2.0,0.7417968750000001,0.41044921874999996,6089.0,-0.8,1.8,0.67431640625,0.5966796875,,,,,-13.63701960254154,False,relative error improvement -13.637 < 0.100
noise_threshold,MPF23_postselected,MPF_postselected,"2,3",8192,16384,2,7439.0,0.4171142578125,0.6845639601747561,0.7194597405228225,0.034895780348066396,0.02176699068450583,19408,8.20980937499553,1.0,2026,heron_prior_scale_2,Z0,0.9912671465636668,0.6758311067384228,0.0012,0.006,0.02,2.0,0.951645580562394,0.6711053210852165,9704.0,-0.8,1.8,,,0.7896568871208354,0.7506584723441615,0.490966796875,0.4171142578125,-2.4052790162699287,False,relative error improvement -2.405 < 0.100
noise_threshold,baseline_ST2_k2_raw,none,2,8192,8192,1,8192.0,1.0,0.6845639601747561,0.6845703125,6.352325243930146e-06,0.008053800775964253,1329,8.123028666013852,1.0,2027,heron_prior_scale_2,Z0,0.9912671465636668,0.6758311067384228,0.0012,0.006,0.02,2.0,0.826904296875,0.582763671875,,,,,,,,,,0.0,False,baseline/control
noise_threshold,baseline_ST2_k3_raw_control,none_control,3,8192,8192,1,8192.0,1.0,0.6845639601747561,0.595458984375,0.08910497579975607,0.008876241921297389,1614,8.123028666013852,1.0,2027,heron_prior_scale_2,Z0,0.9912671465636668,0.6758311067384228,0.0012,0.006,0.02,2.0,0.774169921875,0.4873046875,,,,,,,,,,-14026.143192156098,False,baseline/control
noise_threshold,postselection_ST2_k2_weight1,postselection,2,8192,8192,1,4080.0,0.498046875,0.6845639601747561,0.7975490196078432,0.11298505943308712,0.009444309954688977,1827,8.123028666013852,1.0,2027,heron_prior_scale_2,Z0,0.9912671465636668,0.6758311067384228,0.0012,0.006,0.02,2.0,0.9789215686274509,0.7764705882352941,,,,,,,,,,-17785.409715253172,False,relative error improvement -17785.410 < 0.100
noise_threshold,MPF23_raw,MPF,"2,3",8192,16384,2,16384.0,1.0,0.6845639601747561,0.5241699218749999,0.16039403829975618,0.017227443958173168,12158,8.123028666013852,1.0,2027,heron_prior_scale_2,Z0,0.9912671465636668,0.6758311067384228,0.0012,0.006,0.02,2.0,0.731982421875,0.4109375,6079.0,-0.8,1.8,0.6845703125,0.595458984375,,,,,-25248.657745880995,False,relative error improvement -25248.658 < 0.100
noise_threshold,MPF23_postselected,MPF_postselected,"2,3",8192,16384,2,7556.0,0.42431640625,0.6845639601747561,0.717656986845371,0.03309302667061498,0.021458034016756382,18860,8.123028666013852,1.0,2027,heron_prior_scale_2,Z0,0.9912671465636668,0.6758311067384228,0.0012,0.006,0.02,2.0,0.9391872560301451,0.656844242875516,9430.0,-0.8,1.8,,,0.7975490196078432,0.7531645569620253,0.498046875,0.42431640625,-5208.592613702588,False,relative error improvement -5208.593 < 0.100
noise_threshold,baseline_ST2_k2_raw,none,2,8192,8192,1,8192.0,1.0,0.6845639601747561,0.6826171875,0.0019467726747560699,0.008074012003956759,1336,8.13814666698454,1.0,2028,heron_prior_scale_2,Z0,0.9912671465636668,0.6758311067384228,0.0012,0.006,0.02,2.0,0.82275390625,0.58056640625,,,,,,,,,,0.0,False,baseline/control
noise_threshold,baseline_ST2_k3_raw_control,none_control,3,8192,8192,1,8192.0,1.0,0.6845639601747561,0.6015625,0.08300146017475607,0.008825860872506355,1596,8.13814666698454,1.0,2028,heron_prior_scale_2,Z0,0.9912671465636668,0.6758311067384228,0.0012,0.006,0.02,2.0,0.7763671875,0.486328125,,,,,,,,,,-41.63541462803619,False,baseline/control
noise_threshold,postselection_ST2_k2_weight1,postselection,2,8192,8192,1,4108.0,0.50146484375,0.6845639601747561,0.7999026290165531,0.115338668841797,0.009363322446009594,1796,8.13814666698454,1.0,2028,heron_prior_scale_2,Z0,0.9912671465636668,0.6758311067384228,0.0012,0.006,0.02,2.0,0.9790652385589095,0.7789678675754625,,,,,,,,,,-58.24608986832472,False,relative error improvement -58.246 < 0.100
noise_threshold,MPF23_raw,MPF,"2,3",8192,16384,2,16384.0,1.0,0.6845639601747561,0.5367187499999999,0.14784521017475616,0.017149456141637303,12048,8.13814666698454,1.0,2028,heron_prior_scale_2,Z0,0.9912671465636668,0.6758311067384228,0.0012,0.006,0.02,2.0,0.7392578125,0.41093749999999996,6024.0,-0.8,1.8,0.6826171875,0.6015625,,,,,-74.94374633046517,False,relative error improvement -74.944 < 0.100
noise_threshold,MPF23_postselected,MPF_postselected,"2,3",8192,16384,2,7571.0,0.4227294921875,0.6845639601747561,0.718264440246186,0.033700480071429895,0.021425101345078586,18804,8.13814666698454,1.0,2028,heron_prior_scale_2,Z0,0.9912671465636668,0.6758311067384228,0.0012,0.006,0.02,2.0,0.9533345836258728,0.6715990238720585,9402.0,-0.8,1.8,,,0.7999026290165531,0.7545480796996824,0.50146484375,0.4227294921875,-16.310947759040513,False,relative error improvement -16.311 < 0.100
