diagnostic_context,method,mitigation,reps,shots_per_circuit,physical_shots_total,circuits,accepted_shots,acceptance,obs_exact,obs_estimate,abs_err_vs_exact,standard_error,qpu_shots_needed_for_target_se,simulator_runtime_sec,time,seed,noise_label,observable,z1_exact,z0z1_exact,p1,p2,p_ro,noise_scale,z1_estimate,z0z1_estimate,mpf_shots_needed_per_circuit,mpf_coeff_low,mpf_coeff_high,obs_low_reps_raw,obs_high_reps_raw,obs_low_reps_postselected,obs_high_reps_postselected,acceptance_low_reps,acceptance_high_reps,rel_error_improvement_vs_raw_baseline,qpu_ready_candidate,qpu_readiness_reason
time_window,baseline_ST2_k2_raw,none,2,4096,4096,1,4096.0,1.0,-0.17105499903038957,-0.1572265625,0.013828436530389565,0.015430664985212013,2439,6.65760995799792,0.25,2026,low,Z0,0.6127109639921351,-0.5583440350382545,0.0003,0.001,0.005,1.0,0.58154296875,-0.52783203125,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,4096,4096,1,4096.0,1.0,-0.17105499903038957,-0.18994140625,0.018886407219610435,0.015340553560511212,2410,6.65760995799792,0.25,2026,low,Z0,0.6127109639921351,-0.5583440350382545,0.0003,0.001,0.005,1.0,0.6044921875,-0.52978515625,,,,,,,,,,-0.36576591128761393,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,4096,4096,1,3494.0,0.85302734375,-0.17105499903038957,-0.1551230681167716,0.01593193091361797,0.01671280724726267,2861,6.65760995799792,0.25,2026,low,Z0,0.6127109639921351,-0.5583440350382545,0.0003,0.001,0.005,1.0,0.5987406983400114,-0.5563823697767601,,,,,,,,,,-0.15211368100838704,False,"diagnostic time, not official t=1.0; relative error improvement -0.152 < 0.100"
time_window,MPF23_raw,MPF,"2,3",4096,8192,2,8192.0,1.0,-0.17105499903038957,-0.21611328125,0.045058282219610446,0.030246736033595123,18738,6.65760995799792,0.25,2026,low,Z0,0.6127109639921351,-0.5583440350382545,0.0003,0.001,0.005,1.0,0.6228515625,-0.5313476562499999,9369.0,-0.8,1.8,-0.1572265625,-0.18994140625,,,,,-2.258378640317706,False,"diagnostic time, not official t=1.0; relative error improvement -2.258 < 0.100"
time_window,MPF23_postselected,MPF_postselected,"2,3",4096,8192,2,6857.0,0.821044921875,-0.17105499903038957,-0.21577665701416526,0.0447216579837757,0.03328423294483271,22690,6.65760995799792,0.25,2026,low,Z0,0.6127109639921351,-0.5583440350382545,0.0003,0.001,0.005,1.0,0.6433981638971256,-0.5723784931170396,11345.0,-0.8,1.8,,,-0.1551230681167716,-0.1888195063931014,0.85302734375,0.821044921875,-2.2340357411696368,False,"diagnostic time, not official t=1.0; relative error improvement -2.234 < 0.100; target-SE shot estimate 22690 > budget 20000"
time_window,baseline_ST2_k2_raw,none,2,8192,8192,1,8192.0,1.0,-0.17105499903038957,-0.165283203125,0.005771795905389565,0.010896583415119114,2432,8.247283125005197,0.25,2026,low,Z0,0.6127109639921351,-0.5583440350382545,0.0003,0.001,0.005,1.0,0.603515625,-0.528564453125,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,8192,8192,1,8192.0,1.0,-0.17105499903038957,-0.166259765625,0.004795233405389565,0.010894769713990685,2431,8.247283125005197,0.25,2026,low,Z0,0.6127109639921351,-0.5583440350382545,0.0003,0.001,0.005,1.0,0.59814453125,-0.511474609375,,,,,,,,,,0.16919560497420036,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,8192,8192,1,7043.0,0.8597412109375,-0.17105499903038957,-0.17023995456481614,0.0008150444655734279,0.01174180533811951,2824,8.247283125005197,0.25,2026,low,Z0,0.6127109639921351,-0.5583440350382545,0.0003,0.001,0.005,1.0,0.6172085758909556,-0.5530313786738605,,,,,,,,,,0.8587884119720244,False,"diagnostic time, not official t=1.0"
time_window,MPF23_raw,MPF,"2,3",8192,16384,2,16384.0,1.0,-0.17105499903038957,-0.16704101562499998,0.004013983405389582,0.021460796871276114,18866,8.247283125005197,0.25,2026,low,Z0,0.6127109639921351,-0.5583440350382545,0.0003,0.001,0.005,1.0,0.5938476562499999,-0.497802734375,9433.0,-0.8,1.8,-0.165283203125,-0.166259765625,,,,,0.3045520889535578,False,"diagnostic time, not official t=1.0"
time_window,MPF23_postselected,MPF_postselected,"2,3",8192,16384,2,13843.0,0.830078125,-0.17105499903038957,-0.16292568340697064,0.008129315623418926,0.023485098031723658,22592,8.247283125005197,0.25,2026,low,Z0,0.6127109639921351,-0.5583440350382545,0.0003,0.001,0.005,1.0,0.6127037275225298,-0.5502219558844411,11296.0,-0.8,1.8,,,-0.17023995456481614,-0.1661764705882353,0.8597412109375,0.830078125,-0.40845514232891794,False,"diagnostic time, not official t=1.0; relative error improvement -0.408 < 0.100; target-SE shot estimate 22592 > budget 20000"
time_window,baseline_ST2_k2_raw,none,2,4096,4096,1,4096.0,1.0,0.8997458345693597,0.8408203125,0.05892552206935975,0.008458036380618714,733,6.279310791986063,0.5,2026,low,Z0,0.334777045048253,0.23452287961761276,0.0003,0.001,0.005,1.0,0.375,0.2451171875,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,4096,4096,1,4096.0,1.0,0.8997458345693597,0.833984375,0.06576145956935975,0.008621688424719049,762,6.279310791986063,0.5,2026,low,Z0,0.334777045048253,0.23452287961761276,0.0003,0.001,0.005,1.0,0.36328125,0.2353515625,,,,,,,,,,-0.11600979100284577,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,4096,4096,1,3496.0,0.853515625,0.8997458345693597,0.8729977116704806,0.02674812289887918,0.008248760315605555,697,6.279310791986063,0.5,2026,low,Z0,0.334777045048253,0.23452287961761276,0.0003,0.001,0.005,1.0,0.38672768878718533,0.2597254004576659,,,,,,,,,,0.5460689704641966,False,"diagnostic time, not official t=1.0"
time_window,MPF23_raw,MPF,"2,3",4096,8192,2,8192.0,1.0,0.8997458345693597,0.828515625,0.07123020956935977,0.016930007070738752,5872,6.279310791986063,0.5,2026,low,Z0,0.334777045048253,0.23452287961761276,0.0003,0.001,0.005,1.0,0.35390625,0.2275390625,2936.0,-0.8,1.8,0.8408203125,0.833984375,,,,,-0.20881762380512275,False,"diagnostic time, not official t=1.0; relative error improvement -0.209 < 0.100"
time_window,MPF23_postselected,MPF_postselected,"2,3",4096,8192,2,6863.0,0.822021484375,0.8997458345693597,0.8695851986469834,0.03016063592237639,0.01660214759739927,5646,6.279310791986063,0.5,2026,low,Z0,0.334777045048253,0.23452287961761276,0.0003,0.001,0.005,1.0,0.38399474234714503,0.2535799409941286,2823.0,-0.8,1.8,,,0.8729977116704806,0.8711018711018711,0.853515625,0.822021484375,0.4881566617793379,False,"diagnostic time, not official t=1.0"
time_window,baseline_ST2_k2_raw,none,2,8192,8192,1,8192.0,1.0,0.8997458345693597,0.84716796875,0.05257786581935975,0.00587036919310692,706,8.092055749992142,0.5,2026,low,Z0,0.334777045048253,0.23452287961761276,0.0003,0.001,0.005,1.0,0.388671875,0.259765625,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,8192,8192,1,8192.0,1.0,0.8997458345693597,0.851806640625,0.04793919394435975,0.005787849347700218,687,8.092055749992142,0.5,2026,low,Z0,0.334777045048253,0.23452287961761276,0.0003,0.001,0.005,1.0,0.356689453125,0.23046875,,,,,,,,,,0.08822480339801068,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,8192,8192,1,7013.0,0.8560791015625,0.8997458345693597,0.8742335662341366,0.02551226833522313,0.005797520719671078,689,8.092055749992142,0.5,2026,low,Z0,0.334777045048253,0.23452287961761276,0.0003,0.001,0.005,1.0,0.3991159275630971,0.2733494937972337,,,,,,,,,,0.5147717021669367,False,"diagnostic time, not official t=1.0"
time_window,MPF23_raw,MPF,"2,3",8192,16384,2,16384.0,1.0,0.8997458345693597,0.855517578125,0.04422825644435979,0.011427711857094826,5350,8.092055749992142,0.5,2026,low,Z0,0.334777045048253,0.23452287961761276,0.0003,0.001,0.005,1.0,0.331103515625,0.20703125,2675.0,-0.8,1.8,0.84716796875,0.851806640625,,,,,0.1588046461164184,False,"diagnostic time, not official t=1.0"
time_window,MPF23_postselected,MPF_postselected,"2,3",8192,16384,2,13829.0,0.83203125,0.8997458345693597,0.8824793441957894,0.01726649037357031,0.011390422901678984,5316,8.092055749992142,0.5,2026,low,Z0,0.334777045048253,0.23452287961761276,0.0003,0.001,0.005,1.0,0.3535945818931842,0.2360739260889736,2658.0,-0.8,1.8,,,0.8742335662341366,0.8788145539906104,0.8560791015625,0.83203125,0.6716015360362422,False,"diagnostic time, not official t=1.0"
time_window,baseline_ST2_k2_raw,none,2,4096,4096,1,4096.0,1.0,0.8647464349484324,0.87890625,0.014159815051567604,0.007453039892578437,569,6.465884582983563,0.75,2026,low,Z0,0.7700804422901781,0.6348268772386105,0.0003,0.001,0.005,1.0,0.787109375,0.68359375,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,4096,4096,1,4096.0,1.0,0.8647464349484324,0.828125,0.036621434948432396,0.00875849175520122,786,6.465884582983563,0.75,2026,low,Z0,0.7700804422901781,0.6348268772386105,0.0003,0.001,0.005,1.0,0.75390625,0.607421875,,,,,,,,,,-1.586293310686859,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,4096,4096,1,3499.0,0.854248046875,0.8647464349484324,0.908545298656759,0.04379886370832664,0.00706288740362865,511,6.465884582983563,0.75,2026,low,Z0,0.7700804422901781,0.6348268772386105,0.0003,0.001,0.005,1.0,0.8205201486138897,0.7290654472706487,,,,,,,,,,-2.0931804934470355,False,"diagnostic time, not official t=1.0; relative error improvement -2.093 < 0.100"
time_window,MPF23_raw,MPF,"2,3",4096,8192,2,8192.0,1.0,0.8647464349484324,0.7875000000000001,0.07724643494843231,0.016855112295260447,5820,6.465884582983563,0.75,2026,low,Z0,0.7700804422901781,0.6348268772386105,0.0003,0.001,0.005,1.0,0.7273437500000001,0.5464843750000001,2910.0,-0.8,1.8,0.87890625,0.828125,,,,,-4.45532795923634,False,"diagnostic time, not official t=1.0; relative error improvement -4.455 < 0.100"
time_window,MPF23_postselected,MPF_postselected,"2,3",4096,8192,2,6869.0,0.82275390625,0.8647464349484324,0.8306711794722188,0.034075255476213595,0.016538429926431675,5602,6.465884582983563,0.75,2026,low,Z0,0.7700804422901781,0.6348268772386105,0.0003,0.001,0.005,1.0,0.7632871452038439,0.5939583246760627,2801.0,-0.8,1.8,,,0.908545298656759,0.8652818991097923,0.854248046875,0.82275390625,-1.4064760275552606,False,"diagnostic time, not official t=1.0; relative error improvement -1.406 < 0.100"
time_window,baseline_ST2_k2_raw,none,2,8192,8192,1,8192.0,1.0,0.8647464349484324,0.877197265625,0.012450830676567604,0.005304738783579692,577,8.003813583985902,0.75,2026,low,Z0,0.7700804422901781,0.6348268772386105,0.0003,0.001,0.005,1.0,0.793212890625,0.6875,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,8192,8192,1,8192.0,1.0,0.8647464349484324,0.842529296875,0.022217138073432396,0.005951303690258656,726,8.003813583985902,0.75,2026,low,Z0,0.7700804422901781,0.6348268772386105,0.0003,0.001,0.005,1.0,0.7685546875,0.628662109375,,,,,,,,,,-0.7843900258996318,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,8192,8192,1,7020.0,0.85693359375,0.8647464349484324,0.9037037037037037,0.03895726875527128,0.005110176650625643,535,8.003813583985902,0.75,2026,low,Z0,0.7700804422901781,0.6348268772386105,0.0003,0.001,0.005,1.0,0.8176638176638177,0.7213675213675214,,,,,,,,,,-2.128889129348506,False,"diagnostic time, not official t=1.0; relative error improvement -2.129 < 0.100"
time_window,MPF23_raw,MPF,"2,3",8192,16384,2,16384.0,1.0,0.8647464349484324,0.814794921875,0.049951513073432374,0.01152233191971282,5440,8.003813583985902,0.75,2026,low,Z0,0.7700804422901781,0.6348268772386105,0.0003,0.001,0.005,1.0,0.7488281250000001,0.581591796875,2720.0,-0.8,1.8,0.877197265625,0.842529296875,,,,,-3.0119020466193356,False,"diagnostic time, not official t=1.0; relative error improvement -3.012 < 0.100"
time_window,MPF23_postselected,MPF_postselected,"2,3",8192,16384,2,13841.0,0.8326416015625,0.8647464349484324,0.8553686599662262,0.009377774982206155,0.011247296668170625,5182,8.003813583985902,0.75,2026,low,Z0,0.7700804422901781,0.6348268772386105,0.0003,0.001,0.005,1.0,0.7753660870505908,0.6307347470168172,2591.0,-0.8,1.8,,,0.9037037037037037,0.8768509016273274,0.85693359375,0.8326416015625,0.2468153149126767,False,"diagnostic time, not official t=1.0"
time_window,baseline_ST2_k2_raw,none,2,4096,4096,1,4096.0,1.0,0.6845639601747561,0.75732421875,0.07276025857524393,0.010203735477701384,1067,6.440132499992615,1.0,2026,low,Z0,0.9912671465636668,0.6758311067384228,0.0003,0.001,0.005,1.0,0.94287109375,0.71484375,,,,,,,,,,0.0,False,baseline/control
time_window,baseline_ST2_k3_raw_control,none_control,3,4096,4096,1,4096.0,1.0,0.6845639601747561,0.666015625,0.01854833517475607,0.011655277976141862,1392,6.440132499992615,1.0,2026,low,Z0,0.9912671465636668,0.6758311067384228,0.0003,0.001,0.005,1.0,0.93896484375,0.62646484375,,,,,,,,,,0.7450760135002188,False,baseline/control
time_window,postselection_ST2_k2_weight1,postselection,2,4096,4096,1,3497.0,0.853759765625,0.6845639601747561,0.7815270231627109,0.09696306298795487,0.010549873547814361,1140,6.440132499992615,1.0,2026,low,Z0,0.9912671465636668,0.6758311067384228,0.0003,0.001,0.005,1.0,0.9839862739490992,0.7655132971118102,,,,,,,,,,-0.3326376910505613,False,relative error improvement -0.333 < 0.100
time_window,MPF23_raw,MPF,"2,3",4096,8192,2,8192.0,1.0,0.6845639601747561,0.59296875,0.09159521017475603,0.022511637314042328,10380,6.440132499992615,1.0,2026,low,Z0,0.9912671465636668,0.6758311067384228,0.0003,0.001,0.005,1.0,0.93583984375,0.55576171875,5190.0,-0.8,1.8,0.75732421875,0.666015625,,,,,-0.2588631756996055,False,relative error improvement -0.259 < 0.100
time_window,MPF23_postselected,MPF_postselected,"2,3",4096,8192,2,6880.0,0.825927734375,0.6845639601747561,0.6256799481266447,0.058884012048111334,0.023799728264870163,11602,6.440132499992615,1.0,2026,low,Z0,0.9912671465636668,0.6758311067384228,0.0003,0.001,0.005,1.0,0.9830149418220981,0.6086948899487429,5801.0,-0.8,1.8,,,0.7815270231627109,0.6949453148093409,0.853759765625,0.825927734375,0.190711891338081,True,ready
time_window,baseline_ST2_k2_raw,none,2,8192,8192,1,8192.0,1.0,0.6845639601747561,0.76171875,0.07715478982524393,0.00715843772763952,1050,8.052805791987339,1.0,2026,low,Z0,0.9912671465636668,0.6758311067384228,0.0003,0.001,0.005,1.0,0.9599609375,0.73388671875,,,,,,,,,,0.0,False,baseline/control
time_window,baseline_ST2_k3_raw_control,none_control,3,8192,8192,1,8192.0,1.0,0.6845639601747561,0.702880859375,0.01831689920024393,0.007858912895866519,1265,8.052805791987339,1.0,2026,low,Z0,0.9912671465636668,0.6758311067384228,0.0003,0.001,0.005,1.0,0.950927734375,0.669921875,,,,,,,,,,0.7625954365019746,False,baseline/control
time_window,postselection_ST2_k2_weight1,postselection,2,8192,8192,1,7073.0,0.8634033203125,0.6845639601747561,0.7828361374240068,0.09827217724925075,0.0073985679022722335,1122,8.052805791987339,1.0,2026,low,Z0,0.9912671465636668,0.6758311067384228,0.0003,0.001,0.005,1.0,0.9895376784956879,0.7723738159196946,,,,,,,,,,-0.27370157409329776,False,relative error improvement -0.274 < 0.100
time_window,MPF23_raw,MPF,"2,3",8192,16384,2,16384.0,1.0,0.6845639601747561,0.655810546875,0.028753413299756114,0.015261264895804764,9540,8.052805791987339,1.0,2026,low,Z0,0.9912671465636668,0.6758311067384228,0.0003,0.001,0.005,1.0,0.9437011718749999,0.6187499999999999,4770.0,-0.8,1.8,0.76171875,0.702880859375,,,,,0.6273282142964453,True,ready
time_window,MPF23_postselected,MPF_postselected,"2,3",8192,16384,2,13875.0,0.830322265625,0.6845639601747561,0.6868154770058107,0.002251516831054623,0.016058656203576802,10564,8.052805791987339,1.0,2026,low,Z0,0.9912671465636668,0.6758311067384228,0.0003,0.001,0.005,1.0,0.986670357056434,0.6734858340622447,5282.0,-0.8,1.8,,,0.7828361374240068,0.7294913260805646,0.8634033203125,0.830322265625,0.9708181846369575,True,ready
time_window,baseline_ST2_k2_raw,none,2,4096,4096,1,4096.0,1.0,0.9370271010898633,0.9072265625,0.029800538589863312,0.006572536304222344,443,6.309795166016556,1.25,2026,low,Z0,0.7849436925151991,0.7219707936050624,0.0003,0.001,0.005,1.0,0.875,0.7900390625,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,4096,4096,1,4096.0,1.0,0.9370271010898633,0.8935546875,0.04347241358986331,0.007014911928662326,504,6.309795166016556,1.25,2026,low,Z0,0.7849436925151991,0.7219707936050624,0.0003,0.001,0.005,1.0,0.81298828125,0.72314453125,,,,,,,,,,-0.45877945993400615,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,4096,4096,1,3505.0,0.855712890625,0.9370271010898633,0.938373751783167,0.0013466506933036415,0.005837912930087429,349,6.309795166016556,1.25,2026,low,Z0,0.7849436925151991,0.7219707936050624,0.0003,0.001,0.005,1.0,0.9075606276747503,0.8459343794579173,,,,,,,,,,0.9548111961385253,False,"diagnostic time, not official t=1.0"
time_window,MPF23_raw,MPF,"2,3",4096,8192,2,8192.0,1.0,0.9370271010898633,0.8826171875,0.05440991358986336,0.01367786514664206,3832,6.309795166016556,1.25,2026,low,Z0,0.7849436925151991,0.7219707936050624,0.0003,0.001,0.005,1.0,0.7633789062499999,0.66962890625,1916.0,-0.8,1.8,0.9072265625,0.8935546875,,,,,-0.8258030278812126,False,"diagnostic time, not official t=1.0; relative error improvement -0.826 < 0.100"
time_window,MPF23_postselected,MPF_postselected,"2,3",4096,8192,2,6876.0,0.822998046875,0.9370271010898633,0.9200811824951516,0.01694591859471173,0.012444141347427265,3172,6.309795166016556,1.25,2026,low,Z0,0.7849436925151991,0.7219707936050624,0.0003,0.001,0.005,1.0,0.7984249478750319,0.7185061303701835,1586.0,-0.8,1.8,,,0.938373751783167,0.928211213289825,0.855712890625,0.822998046875,0.4313552909920929,False,"diagnostic time, not official t=1.0"
time_window,baseline_ST2_k2_raw,none,2,8192,8192,1,8192.0,1.0,0.9370271010898633,0.912353515625,0.024673585464863312,0.004523310157516469,420,8.040122041013092,1.25,2026,low,Z0,0.7849436925151991,0.7219707936050624,0.0003,0.001,0.005,1.0,0.88525390625,0.805419921875,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,8192,8192,1,8192.0,1.0,0.9370271010898633,0.899169921875,0.03785717921486331,0.004834838723054025,479,8.040122041013092,1.25,2026,low,Z0,0.7849436925151991,0.7219707936050624,0.0003,0.001,0.005,1.0,0.810546875,0.724365234375,,,,,,,,,,-0.5343201444627592,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,8192,8192,1,7093.0,0.8658447265625,0.9370271010898633,0.9405047229663048,0.0034776218764415168,0.004034443313047891,334,8.040122041013092,1.25,2026,low,Z0,0.7849436925151991,0.7219707936050624,0.0003,0.001,0.005,1.0,0.9061046101790498,0.8466093331453546,,,,,,,,,,0.8590548632911961,False,"diagnostic time, not official t=1.0"
time_window,MPF23_raw,MPF,"2,3",8192,16384,2,16384.0,1.0,0.9370271010898633,0.888623046875,0.04840405421486327,0.009425060764177222,3640,8.040122041013092,1.25,2026,low,Z0,0.7849436925151991,0.7219707936050624,0.0003,0.001,0.005,1.0,0.75078125,0.659521484375,1820.0,-0.8,1.8,0.912353515625,0.899169921875,,,,,-0.9617762600329647,False,"diagnostic time, not official t=1.0; relative error improvement -0.962 < 0.100"
time_window,MPF23_postselected,MPF_postselected,"2,3",8192,16384,2,13902.0,0.8311767578125,0.9370271010898633,0.934980565877213,0.0020465352126503022,0.008252016759570418,2790,8.040122041013092,1.25,2026,low,Z0,0.7849436925151991,0.7219707936050624,0.0003,0.001,0.005,1.0,0.7753366085229372,0.7103171744001505,1395.0,-0.8,1.8,,,0.9405047229663048,0.9374357468056983,0.8658447265625,0.8311767578125,0.9170556214635002,False,"diagnostic time, not official t=1.0"
time_window,baseline_ST2_k2_raw,none,2,4096,4096,1,4096.0,1.0,0.9539526359368348,0.9609375,0.00698486406316523,0.004324460347636316,192,6.314329375018133,1.5,2026,low,Z0,0.8447650468333716,0.7987176827702065,0.0003,0.001,0.005,1.0,0.94482421875,0.91455078125,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,4096,4096,1,4096.0,1.0,0.9539526359368348,0.9384765625,0.01547607343683477,0.005395983334123139,299,6.314329375018133,1.5,2026,low,Z0,0.8447650468333716,0.7987176827702065,0.0003,0.001,0.005,1.0,0.87548828125,0.82080078125,,,,,,,,,,-1.2156585005638176,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,4096,4096,1,3491.0,0.852294921875,0.9539526359368348,0.9988541965052994,0.044901560568464616,0.0008099733037095042,7,6.314329375018133,1.5,2026,low,Z0,0.8447650468333716,0.7987176827702065,0.0003,0.001,0.005,1.0,0.9868232598109424,0.9856774563162418,,,,,,,,,,-5.428408650821648,False,"diagnostic time, not official t=1.0; relative error improvement -5.428 < 0.100"
time_window,MPF23_raw,MPF,"2,3",4096,8192,2,8192.0,1.0,0.9539526359368348,0.9205078124999999,0.03344482343683486,0.0103105050201925,2178,6.314329375018133,1.5,2026,low,Z0,0.8447650468333716,0.7987176827702065,0.0003,0.001,0.005,1.0,0.82001953125,0.74580078125,1089.0,-0.8,1.8,0.9609375,0.9384765625,,,,,-3.7881853010148845,False,"diagnostic time, not official t=1.0; relative error improvement -3.788 < 0.100"
time_window,MPF23_postselected,MPF_postselected,"2,3",4096,8192,2,6862.0,0.822998046875,0.9539526359368348,0.9507238216744316,0.003228814262403179,0.007298976895939428,1092,6.314329375018133,1.5,2026,low,Z0,0.8447650468333716,0.7987176827702065,0.0003,0.001,0.005,1.0,0.8535553346015576,0.804279156275989,546.0,-0.8,1.8,,,0.9988541965052994,0.9721150993770394,0.852294921875,0.822998046875,0.5377412884195739,False,"diagnostic time, not official t=1.0"
time_window,baseline_ST2_k2_raw,none,2,8192,8192,1,8192.0,1.0,0.9539526359368348,0.96923828125,0.01528564531316523,0.0027193146450193,152,8.009358875016915,1.5,2026,low,Z0,0.8447650468333716,0.7987176827702065,0.0003,0.001,0.005,1.0,0.9638671875,0.9384765625,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,8192,8192,1,8192.0,1.0,0.9539526359368348,0.935302734375,0.01864990156183477,0.003909511061759832,314,8.009358875016915,1.5,2026,low,Z0,0.8447650468333716,0.7987176827702065,0.0003,0.001,0.005,1.0,0.86181640625,0.810302734375,,,,,,,,,,-0.22009252339330224,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,8192,8192,1,7040.0,0.859375,0.9539526359368348,0.9985795454545454,0.044626909517710645,0.000635020959724039,9,8.009358875016915,1.5,2026,low,Z0,0.8447650468333716,0.7987176827702065,0.0003,0.001,0.005,1.0,0.990625,0.9892045454545455,,,,,,,,,,-1.9195306186566001,False,"diagnostic time, not official t=1.0; relative error improvement -1.920 < 0.100"
time_window,MPF23_raw,MPF,"2,3",8192,16384,2,16384.0,1.0,0.9539526359368348,0.908154296875,0.045798339061834725,0.007365707488956331,2224,8.009358875016915,1.5,2026,low,Z0,0.8447650468333716,0.7987176827702065,0.0003,0.001,0.005,1.0,0.78017578125,0.7077636718749999,1112.0,-0.8,1.8,0.96923828125,0.935302734375,,,,,-1.996166542107941,False,"diagnostic time, not official t=1.0; relative error improvement -1.996 < 0.100"
time_window,MPF23_postselected,MPF_postselected,"2,3",8192,16384,2,13822.0,0.827880859375,0.9539526359368348,0.9607942816546473,0.006841645717812539,0.004629510515369988,878,8.009358875016915,1.5,2026,low,Z0,0.8447650468333716,0.7987176827702065,0.0003,0.001,0.005,1.0,0.8190600117959304,0.7798542934505777,439.0,-0.8,1.8,,,0.9985795454545454,0.9775877322323798,0.859375,0.827880859375,0.5524136810946436,False,"diagnostic time, not official t=1.0"
time_window,baseline_ST2_k2_raw,none,2,4096,4096,1,4096.0,1.0,0.9271155626310368,0.83154296875,0.09557259388103678,0.008679069244441687,772,6.2792579579981975,2.0,2026,low,Z0,0.9098451346141808,0.8369606972452175,0.0003,0.001,0.005,1.0,0.8955078125,0.73779296875,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,4096,4096,1,4096.0,1.0,0.9271155626310368,0.9248046875,0.0023108751310367825,0.005944409835754667,362,6.2792579579981975,2.0,2026,low,Z0,0.9098451346141808,0.8369606972452175,0.0003,0.001,0.005,1.0,0.92333984375,0.85498046875,,,,,,,,,,0.9758207344051661,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,4096,4096,1,3482.0,0.85009765625,0.9271155626310368,0.8621481906950029,0.06496737193603386,0.008586159890550149,755,6.2792579579981975,2.0,2026,low,Z0,0.9098451346141808,0.8369606972452175,0.0003,0.001,0.005,1.0,0.9322228604250431,0.7943710511200459,,,,,,,,,,0.32023010679294245,False,"diagnostic time, not official t=1.0"
time_window,MPF23_raw,MPF,"2,3",4096,8192,2,8192.0,1.0,0.9271155626310368,0.9994140625000001,0.0722984998689633,0.012755291543709664,3334,6.2792579579981975,2.0,2026,low,Z0,0.9098451346141808,0.8369606972452175,0.0003,0.001,0.005,1.0,0.9456054687500001,0.9487304687500001,1667.0,-0.8,1.8,0.83154296875,0.9248046875,,,,,0.24352267807070002,False,"diagnostic time, not official t=1.0"
time_window,MPF23_postselected,MPF_postselected,"2,3",4096,8192,2,6864.0,0.82568359375,0.9271155626310368,1.0368337833399173,0.10971822070888049,0.011125156662473,2536,6.2792579579981975,2.0,2026,low,Z0,0.9098451346141808,0.8369606972452175,0.0003,0.001,0.005,1.0,0.9935475543565948,1.0303813376965119,1268.0,-0.8,1.8,,,0.8621481906950029,0.9591957421643997,0.85009765625,0.82568359375,-0.14800923835395072,False,"diagnostic time, not official t=1.0; relative error improvement -0.148 < 0.100"
time_window,baseline_ST2_k2_raw,none,2,8192,8192,1,8192.0,1.0,0.9271155626310368,0.837646484375,0.08946907825603678,0.006034855294015135,746,8.048564915981842,2.0,2026,low,Z0,0.9098451346141808,0.8369606972452175,0.0003,0.001,0.005,1.0,0.90576171875,0.750244140625,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
